Date,Open,High,Low,Close,Volume,Adjusted Close
2012-10-30,2239.88,2239.88,2239.88,2239.88,0.0,2239.88
2012-10-29,2235.85,2235.85,2235.85,2235.85,0.0,2235.85
2012-10-26,2247.91,2247.91,2247.91,2247.91,0.0,2247.91
2012-10-25,2292.01,2292.01,2292.01,2292.01,0.0,2292.01
2012-10-24,2307.78,2307.78,2307.78,2307.78,0.0,2307.78
2012-10-23,2312.08,2312.08,2312.08,2312.08,0.0,2312.08
2012-10-22,2341.59,2341.59,2341.59,2341.59,0.0,2341.59
2012-10-19,2332.47,2332.47,2332.47,2332.47,0.0,2332.47
2012-10-18,2336.08,2336.08,2336.08,2336.08,0.0,2336.08
2012-10-17,2300.8,2300.8,2300.8,2300.8,0.0,2300.8
2012-10-16,2298.16,2298.16,2298.16,2298.16,0.0,2298.16
2012-10-15,2294.86,2294.86,2294.86,2294.86,0.0,2294.86
2012-10-12,2304.53,2304.53,2304.53,2304.53,0.0,2304.53
2012-10-11,2302.53,2302.53,2302.53,2302.53,0.0,2302.53
2012-10-10,2324.12,2324.12,2324.12,2324.12,0.0,2324.12
2012-10-09,2320.16,2320.16,2320.16,2320.16,0.0,2320.16
2012-10-08,2270.05,2270.05,2270.05,2270.05,0.0,2270.05
2012-10-04,2293.11,2293.11,2293.11,2293.11,0.0,2293.11
2012-10-03,2293.11,2293.11,2293.11,2293.11,0.0,2293.11
2012-10-02,2293.11,2293.11,2293.11,2293.11,0.0,2293.11
2012-10-01,2293.11,2293.11,2293.11,2293.11,0.0,2293.11
2012-09-28,2293.11,2293.11,2293.11,2293.11,0.0,2293.11
2012-09-27,2251.72,2251.72,2251.72,2251.72,0.0,2251.72
2012-09-26,2184.89,2184.89,2184.89,2184.89,0.0,2184.89
2012-09-25,2210.15,2210.15,2210.15,2210.15,0.0,2210.15
2012-09-24,2215.52,2215.52,2215.52,2215.52,0.0,2215.52
2012-09-21,2199.06,2199.06,2199.06,2199.06,0.0,2199.06
2012-09-20,2195.95,2195.95,2195.95,2195.95,0.0,2195.95
2012-09-19,2246.24,2246.24,2246.24,2246.24,0.0,2246.24
2012-09-18,2235.24,2235.24,2235.24,2235.24,0.0,2235.24
2012-09-17,2258.71,2258.71,2258.71,2258.71,0.0,2258.71
2012-09-14,2315.54,2315.54,2315.54,2315.54,0.0,2315.54
2012-09-13,2298.46,2298.46,2298.46,2298.46,0.0,2298.46
2012-09-12,2320.07,2320.07,2320.07,2320.07,0.0,2320.07
2012-09-11,2311.89,2311.89,2311.89,2311.89,0.0,2311.89
2012-09-10,2326.67,2326.67,2326.67,2326.67,0.0,2326.67
2012-09-07,2317.18,2317.18,2317.18,2317.18,0.0,2317.18
2012-09-06,2217.82,2217.82,2217.82,2217.82,0.0,2217.82
2012-09-05,2199.88,2199.88,2199.88,2199.88,0.0,2199.88
2012-09-04,2204.41,2204.41,2204.41,2204.41,0.0,2204.41
2012-09-03,2228.37,2228.37,2228.37,2228.37,0.0,2228.37
2012-08-31,2204.87,2204.87,2204.87,2204.87,0.0,2204.87
2012-08-30,2211.37,2211.37,2211.37,2211.37,0.0,2211.37
2012-08-29,2214.81,2214.81,2214.81,2214.81,0.0,2214.81
2012-08-28,2238.41,2238.41,2238.41,2238.41,0.0,2238.41
2012-08-27,2228.2,2228.2,2228.2,2228.2,0.0,2228.2
2012-08-24,2275.68,2275.68,2275.68,2275.68,0.0,2275.68
2012-08-23,2302.2,2302.2,2302.2,2302.2,0.0,2302.2
2012-08-22,2295.59,2295.59,2295.59,2295.59,0.0,2295.59
2012-08-21,2313.7,2313.7,2313.7,2313.7,0.0,2313.7
2012-08-20,2301.79,2301.79,2301.79,2301.79,0.0,2301.79
2012-08-17,2313.48,2313.48,2313.48,2313.48,0.0,2313.48
2012-08-16,2319.67,2319.67,2319.67,2319.67,0.0,2319.67
2012-08-15,2331.61,2331.61,2331.61,2331.61,0.0,2331.61
2012-08-14,2357.02,2357.02,2357.02,2357.02,0.0,2357.02
2012-08-13,2351.93,2351.93,2351.93,2351.93,0.0,2351.93
2012-08-10,2399.75,2399.75,2399.75,2399.75,0.0,2399.75
2012-08-09,2411.7,2411.7,2411.7,2411.7,0.0,2411.7
2012-08-08,2389.79,2389.79,2389.79,2389.79,0.0,2389.79
2012-08-07,2388.87,2388.87,2388.87,2388.87,0.0,2388.87
2012-08-06,2385.61,2385.61,2385.61,2385.61,0.0,2385.61
2012-08-03,2353.74,2353.74,2353.74,2353.74,0.0,2353.74
2012-08-02,2334.88,2334.88,2334.88,2334.88,0.0,2334.88
2012-08-01,2358.65,2358.65,2358.65,2358.65,0.0,2358.65
2012-07-31,2332.92,2332.92,2332.92,2332.92,0.0,2332.92
2012-07-30,2335.79,2335.79,2335.79,2335.79,0.0,2335.79
2012-07-27,2349.11,2349.11,2349.11,2349.11,0.0,2349.11
2012-07-26,2347.49,2347.49,2347.49,2347.49,0.0,2347.49
2012-07-25,2360.08,2360.08,2360.08,2360.08,0.0,2360.08
2012-07-24,2375.99,2375.99,2375.99,2375.99,0.0,2375.99
2012-07-23,2365.43,2365.43,2365.43,2365.43,0.0,2365.43
2012-07-20,2398.46,2398.46,2398.46,2398.46,0.0,2398.46
2012-07-19,2424.32,2424.32,2424.32,2424.32,0.0,2424.32
2012-07-18,2414.33,2414.33,2414.33,2414.33,0.0,2414.33
2012-07-17,2414.2,2414.2,2414.2,2414.2,0.0,2414.2
2012-07-16,2399.73,2399.73,2399.73,2399.73,0.0,2399.73
2012-07-13,2450.63,2450.63,2450.63,2450.63,0.0,2450.63
2012-07-12,2449.18,2449.18,2449.18,2449.18,0.0,2449.18
2012-07-11,2425.57,2425.57,2425.57,2425.57,0.0,2425.57
2012-07-10,2406.71,2406.71,2406.71,2406.71,0.0,2406.71
2012-07-09,2416.04,2416.04,2416.04,2416.04,0.0,2416.04
2012-07-06,2472.61,2472.61,2472.61,2472.61,0.0,2472.61
2012-07-05,2430.37,2430.37,2430.37,2430.37,0.0,2430.37
2012-07-04,2464.92,2464.92,2464.92,2464.92,0.0,2464.92
2012-07-03,2468.72,2468.72,2468.72,2468.72,0.0,2468.72
2012-07-02,2465.24,2465.24,2465.24,2465.24,0.0,2465.24
2012-06-29,2461.61,2461.61,2461.61,2461.61,0.0,2461.61
2012-06-28,2425.73,2425.73,2425.73,2425.73,0.0,2425.73
2012-06-27,2447.2,2447.2,2447.2,2447.2,0.0,2447.2
2012-06-26,2454.92,2454.92,2454.92,2454.92,0.0,2454.92
2012-06-25,2456.52,2456.52,2456.52,2456.52,0.0,2456.52
2012-06-22,2512.19,2512.19,2512.19,2512.19,0.0,2512.19
2012-06-21,2512.19,2512.19,2512.19,2512.19,0.0,2512.19
2012-06-20,2552.61,2552.61,2552.61,2552.61,0.0,2552.61
2012-06-19,2558.62,2558.62,2558.62,2558.62,0.0,2558.62
2012-06-18,2581.21,2581.21,2581.21,2581.21,0.0,2581.21
2012-06-15,2568.05,2568.05,2568.05,2568.05,0.0,2568.05
2012-06-14,2560.42,2560.42,2560.42,2560.42,0.0,2560.42
2012-06-13,2580.64,2580.64,2580.64,2580.64,0.0,2580.64
2012-06-12,2540.18,2540.18,2540.18,2540.18,0.0,2540.18
2012-06-11,2558.26,2558.26,2558.26,2558.26,0.0,2558.26
2012-06-08,2524.33,2524.33,2524.33,2524.33,0.0,2524.33
2012-06-07,2542.18,2542.18,2542.18,2542.18,0.0,2542.18
2012-06-06,2557.4,2557.4,2557.4,2557.4,0.0,2557.4
2012-06-05,2558.84,2558.84,2558.84,2558.84,0.0,2558.84
2012-06-04,2559.03,2559.03,2559.03,2559.03,0.0,2559.03
2012-06-01,2633.0,2633.0,2633.0,2633.0,0.0,2633.0
2012-05-31,2632.04,2632.04,2632.04,2632.04,0.0,2632.04
2012-05-30,2642.26,2642.26,2642.26,2642.26,0.0,2642.26
2012-05-29,2650.85,2650.85,2650.85,2650.85,0.0,2650.85
2012-05-28,2614.69,2614.69,2614.69,2614.69,0.0,2614.69
2012-05-25,2573.1,2573.1,2573.1,2573.1,0.0,2573.1
2012-05-24,2595.26,2595.26,2595.26,2595.26,0.0,2595.26
2012-05-23,2616.87,2616.87,2616.87,2616.87,0.0,2616.87
2012-05-22,2627.52,2627.52,2627.52,2627.52,0.0,2627.52
2012-05-21,2587.23,2587.23,2587.23,2587.23,0.0,2587.23
2012-05-18,2573.98,2573.98,2573.98,2573.98,0.0,2573.98
2012-05-17,2613.94,2613.94,2613.94,2613.94,0.0,2613.94
2012-05-16,2574.65,2574.65,2574.65,2574.65,0.0,2574.65
2012-05-15,2617.37,2617.37,2617.37,2617.37,0.0,2617.37
2012-05-14,2615.53,2615.53,2615.53,2615.53,0.0,2615.53
2012-05-11,2636.92,2636.92,2636.92,2636.92,0.0,2636.92
2012-05-10,2657.21,2657.21,2657.21,2657.21,0.0,2657.21
2012-05-09,2657.51,2657.51,2657.51,2657.51,0.0,2657.51
2012-05-08,2709.12,2709.12,2709.12,2709.12,0.0,2709.12
2012-05-07,2717.78,2717.78,2717.78,2717.78,0.0,2717.78
2012-05-04,2715.88,2715.88,2715.88,2715.88,0.0,2715.88
2012-05-03,2691.52,2691.52,2691.52,2691.52,0.0,2691.52
2012-05-02,2683.49,2683.49,2683.49,2683.49,0.0,2683.49
2012-05-01,2626.16,2626.16,2626.16,2626.16,0.0,2626.16
2012-04-30,2626.16,2626.16,2626.16,2626.16,0.0,2626.16
2012-04-27,2626.16,2626.16,2626.16,2626.16,0.0,2626.16
2012-04-26,2631.49,2631.49,2631.49,2631.49,0.0,2631.49
2012-04-25,2625.99,2625.99,2625.99,2625.99,0.0,2625.99
2012-04-24,2604.87,2604.87,2604.87,2604.87,0.0,2604.87
2012-04-23,2606.04,2606.04,2606.04,2606.04,0.0,2606.04
2012-04-20,2626.84,2626.84,2626.84,2626.84,0.0,2626.84
2012-04-19,2596.06,2596.06,2596.06,2596.06,0.0,2596.06
2012-04-18,2599.91,2599.91,2599.91,2599.91,0.0,2599.91
2012-04-17,2541.88,2541.88,2541.88,2541.88,0.0,2541.88
2012-04-16,2574.04,2574.04,2574.04,2574.04,0.0,2574.04
2012-04-13,2580.45,2580.45,2580.45,2580.45,0.0,2580.45
2012-04-12,2570.44,2570.44,2570.44,2570.44,0.0,2570.44
2012-04-11,2520.04,2520.04,2520.04,2520.04,0.0,2520.04
2012-04-10,2519.79,2519.79,2519.79,2519.79,0.0,2519.79
2012-04-09,2495.15,2495.15,2495.15,2495.15,0.0,2495.15
2012-04-06,2519.83,2519.83,2519.83,2519.83,0.0,2519.83
2012-04-05,2512.83,2512.83,2512.83,2512.83,0.0,2512.83
2012-04-04,2454.9,2454.9,2454.9,2454.9,0.0,2454.9
2012-04-03,2454.9,2454.9,2454.9,2454.9,0.0,2454.9
2012-04-02,2454.9,2454.9,2454.9,2454.9,0.0,2454.9
2012-03-30,2454.9,2454.9,2454.9,2454.9,0.0,2454.9
2012-03-29,2443.12,2443.12,2443.12,2443.12,0.0,2443.12
2012-03-28,2474.9,2474.9,2474.9,2474.9,0.0,2474.9
2012-03-27,2547.14,2547.14,2547.14,2547.14,0.0,2547.14
2012-03-26,2555.44,2555.44,2555.44,2555.44,0.0,2555.44
2012-03-23,2552.94,2552.94,2552.94,2552.94,0.0,2552.94
2012-03-22,2583.75,2583.75,2583.75,2583.75,0.0,2583.75
2012-03-21,2587.79,2587.79,2587.79,2587.79,0.0,2587.79
2012-03-20,2584.45,2584.45,2584.45,2584.45,0.0,2584.45
2012-03-19,2630.01,2630.01,2630.01,2630.01,0.0,2630.01
2012-03-16,2623.52,2623.52,2623.52,2623.52,0.0,2623.52
2012-03-15,2585.55,2585.55,2585.55,2585.55,0.0,2585.55
2012-03-14,2605.11,2605.11,2605.11,2605.11,0.0,2605.11
2012-03-13,2681.07,2681.07,2681.07,2681.07,0.0,2681.07
2012-03-12,2654.4,2654.4,2654.4,2654.4,0.0,2654.4
2012-03-09,2664.3,2664.3,2664.3,2664.3,0.0,2664.3
2012-03-08,2635.79,2635.79,2635.79,2635.79,0.0,2635.79
2012-03-07,2603.0,2603.0,2603.0,2603.0,0.0,2603.0
2012-03-06,2621.05,2621.05,2621.05,2621.05,0.0,2621.05
2012-03-05,2662.7,2662.7,2662.7,2662.7,0.0,2662.7
2012-03-02,2679.93,2679.93,2679.93,2679.93,0.0,2679.93
2012-03-01,2633.34,2633.34,2633.34,2633.34,0.0,2633.34
2012-02-29,2634.14,2634.14,2634.14,2634.14,0.0,2634.14
2012-02-28,2662.46,2662.46,2662.46,2662.46,0.0,2662.46
2012-02-27,2656.57,2656.57,2656.57,2656.57,0.0,2656.57
2012-02-24,2648.02,2648.02,2648.02,2648.02,0.0,2648.02
2012-02-23,2606.26,2606.26,2606.26,2606.26,0.0,2606.26
2012-02-22,2597.48,2597.48,2597.48,2597.48,0.0,2597.48
2012-02-21,2562.45,2562.45,2562.45,2562.45,0.0,2562.45
2012-02-20,2540.71,2540.71,2540.71,2540.71,0.0,2540.71
2012-02-17,2537.09,2537.09,2537.09,2537.09,0.0,2537.09
2012-02-16,2536.07,2536.07,2536.07,2536.07,0.0,2536.07
2012-02-15,2549.61,2549.61,2549.61,2549.61,0.0,2549.61
2012-02-14,2522.11,2522.11,2522.11,2522.11,0.0,2522.11
2012-02-13,2531.98,2531.98,2531.98,2531.98,0.0,2531.98
2012-02-10,2533.62,2533.62,2533.62,2533.62,0.0,2533.62
2012-02-09,2529.23,2529.23,2529.23,2529.23,0.0,2529.23
2012-02-08,2528.24,2528.24,2528.24,2528.24,0.0,2528.24
2012-02-07,2457.95,2457.95,2457.95,2457.95,0.0,2457.95
2012-02-06,2504.32,2504.32,2504.32,2504.32,0.0,2504.32
2012-02-03,2506.09,2506.09,2506.09,2506.09,0.0,2506.09
2012-02-02,2486.24,2486.24,2486.24,2486.24,0.0,2486.24
2012-02-01,2428.99,2428.99,2428.99,2428.99,0.0,2428.99
2012-01-31,2464.26,2464.26,2464.26,2464.26,0.0,2464.26
2012-01-30,2460.72,2460.72,2460.72,2460.72,0.0,2460.72
2012-01-27,2504.09,2504.09,2504.09,2504.09,0.0,2504.09
2012-01-26,2504.09,2504.09,2504.09,2504.09,0.0,2504.09
2012-01-25,2504.09,2504.09,2504.09,2504.09,0.0,2504.09
2012-01-24,2504.09,2504.09,2504.09,2504.09,0.0,2504.09
2012-01-23,2504.09,2504.09,2504.09,2504.09,0.0,2504.09
2012-01-20,2504.09,2504.09,2504.09,2504.09,0.0,2504.09
2012-01-19,2468.35,2468.35,2468.35,2468.35,0.0,2468.35
2012-01-18,2422.19,2422.19,2422.19,2422.19,0.0,2422.19
2012-01-17,2460.6,2460.6,2460.6,2460.6,0.0,2460.6
2012-01-16,2345.65,2345.65,2345.65,2345.65,0.0,2345.65
2012-01-13,2394.33,2394.33,2394.33,2394.33,0.0,2394.33
2012-01-12,2435.22,2435.22,2435.22,2435.22,0.0,2435.22
2012-01-11,2435.61,2435.61,2435.61,2435.61,0.0,2435.61
2012-01-10,2447.35,2447.35,2447.35,2447.35,0.0,2447.35
2012-01-09,2368.57,2368.57,2368.57,2368.57,0.0,2368.57
2012-01-06,2290.6,2290.6,2290.6,2290.6,0.0,2290.6
2012-01-05,2276.39,2276.39,2276.39,2276.39,0.0,2276.39
2012-01-04,2298.75,2298.75,2298.75,2298.75,0.0,2298.75
2012-01-03,2345.74,2345.74,2345.74,2345.74,0.0,2345.74
2012-01-02,2345.74,2345.74,2345.74,2345.74,0.0,2345.74
2011-12-30,2345.74,2345.74,2345.74,2345.74,0.0,2345.74
2011-12-29,2311.36,2311.36,2311.36,2311.36,0.0,2311.36
2011-12-28,2307.93,2307.93,2307.93,2307.93,0.0,2307.93
2011-12-27,2305.03,2305.03,2305.03,2305.03,0.0,2305.03
2011-12-26,2335.7,2335.7,2335.7,2335.7,0.0,2335.7
2011-12-23,2359.16,2359.16,2359.16,2359.16,0.0,2359.16
2011-12-22,2341.33,2341.33,2341.33,2341.33,0.0,2341.33
2011-12-21,2339.11,2339.11,2339.11,2339.11,0.0,2339.11
2011-12-20,2377.07,2377.07,2377.07,2377.07,0.0,2377.07
2011-12-19,2384.41,2384.41,2384.41,2384.41,0.0,2384.41
2011-12-16,2390.13,2390.13,2390.13,2390.13,0.0,2390.13
2011-12-15,2340.79,2340.79,2340.79,2340.79,0.0,2340.79
2011-12-14,2397.48,2397.48,2397.48,2397.48,0.0,2397.48
2011-12-13,2421.93,2421.93,2421.93,2421.93,0.0,2421.93
2011-12-12,2477.69,2477.69,2477.69,2477.69,0.0,2477.69
2011-12-09,2503.46,2503.46,2503.46,2503.46,0.0,2503.46
2011-12-08,2525.0,2525.0,2525.0,2525.0,0.0,2525.0
2011-12-07,2528.23,2528.23,2528.23,2528.23,0.0,2528.23
2011-12-06,2516.34,2516.34,2516.34,2516.34,0.0,2516.34
2011-12-05,2521.39,2521.39,2521.39,2521.39,0.0,2521.39
2011-12-02,2557.31,2557.31,2557.31,2557.31,0.0,2557.31
2011-12-01,2583.61,2583.61,2583.61,2583.61,0.0,2583.61
2011-11-30,2521.52,2521.52,2521.52,2521.52,0.0,2521.52
2011-11-29,2608.57,2608.57,2608.57,2608.57,0.0,2608.57
2011-11-28,2573.32,2573.32,2573.32,2573.32,0.0,2573.32
2011-11-25,2569.97,2569.97,2569.97,2569.97,0.0,2569.97
2011-11-24,2588.92,2588.92,2588.92,2588.92,0.0,2588.92
2011-11-23,2584.01,2584.01,2584.01,2584.01,0.0,2584.01
2011-11-22,2609.48,2609.48,2609.48,2609.48,0.0,2609.48
2011-11-21,2609.69,2609.69,2609.69,2609.69,0.0,2609.69
2011-11-18,2606.5,2606.5,2606.5,2606.5,0.0,2606.5
2011-11-17,2662.02,2662.02,2662.02,2662.02,0.0,2662.02
2011-11-16,2670.12,2670.12,2670.12,2670.12,0.0,2670.12
2011-11-15,2744.68,2744.68,2744.68,2744.68,0.0,2744.68
2011-11-14,2750.2,2750.2,2750.2,2750.2,0.0,2750.2
2011-11-11,2695.0,2695.0,2695.0,2695.0,0.0,2695.0
2011-11-10,2699.59,2699.59,2699.59,2699.59,0.0,2699.59
2011-11-09,2751.65,2751.65,2751.65,2751.65,0.0,2751.65
2011-11-08,2727.71,2727.71,2727.71,2727.71,0.0,2727.71
2011-11-07,2736.25,2736.25,2736.25,2736.25,0.0,2736.25
2011-11-04,2763.75,2763.75,2763.75,2763.75,0.0,2763.75
2011-11-03,2744.3,2744.3,2744.3,2744.3,0.0,2744.3
2011-11-02,2742.39,2742.39,2742.39,2742.39,0.0,2742.39
2011-11-01,2697.53,2697.53,2697.53,2697.53,0.0,2697.53
2011-10-31,2695.31,2695.31,2695.31,2695.31,0.0,2695.31
2011-10-28,2709.02,2709.02,2709.02,2709.02,0.0,2709.02
2011-10-27,2657.48,2657.48,2657.48,2657.48,0.0,2657.48
2011-10-26,2651.65,2651.65,2651.65,2651.65,0.0,2651.65
2011-10-25,2625.43,2625.43,2625.43,2625.43,0.0,2625.43
2011-10-24,2576.67,2576.67,2576.67,2576.67,0.0,2576.67
2011-10-21,2507.88,2507.88,2507.88,2507.88,0.0,2507.88
2011-10-20,2520.53,2520.53,2520.53,2520.53,0.0,2520.53
2011-10-19,2582.51,2582.51,2582.51,2582.51,0.0,2582.51
2011-10-18,2592.21,2592.21,2592.21,2592.21,0.0,2592.21
2011-10-17,2666.95,2666.95,2666.95,2666.95,0.0,2666.95
2011-10-14,2653.78,2653.78,2653.78,2653.78,0.0,2653.78
2011-10-13,2662.6,2662.6,2662.6,2662.6,0.0,2662.6
2011-10-12,2644.76,2644.76,2644.76,2644.76,0.0,2644.76
2011-10-11,2551.99,2551.99,2551.99,2551.99,0.0,2551.99
2011-10-10,2557.08,2557.08,2557.08,2557.08,0.0,2557.08
2011-09-30,2581.35,2581.35,2581.35,2581.35,0.0,2581.35
2011-09-29,2588.19,2588.19,2588.19,2588.19,0.0,2588.19
2011-09-28,2610.59,2610.59,2610.59,2610.59,0.0,2610.59
2011-09-27,2637.88,2637.88,2637.88,2637.88,0.0,2637.88
2011-09-26,2610.92,2610.92,2610.92,2610.92,0.0,2610.92
2011-09-23,2669.48,2669.48,2669.48,2669.48,0.0,2669.48
2011-09-22,2685.69,2685.69,2685.69,2685.69,0.0,2685.69
2011-09-21,2771.01,2771.01,2771.01,2771.01,0.0,2771.01
2011-09-20,2689.84,2689.84,2689.84,2689.84,0.0,2689.84
2011-09-19,2679.27,2679.27,2679.27,2679.27,0.0,2679.27
2011-09-16,2733.99,2733.99,2733.99,2733.99,0.0,2733.99
2011-09-15,2729.05,2729.05,2729.05,2729.05,0.0,2729.05
2011-09-14,2733.11,2733.11,2733.11,2733.11,0.0,2733.11
2011-09-13,2720.28,2720.28,2720.28,2720.28,0.0,2720.28
2011-09-09,2751.09,2751.09,2751.09,2751.09,0.0,2751.09
2011-09-08,2756.1,2756.1,2756.1,2756.1,0.0,2756.1
2011-09-07,2779.09,2779.09,2779.09,2779.09,0.0,2779.09
2011-09-06,2723.3,2723.3,2723.3,2723.3,0.0,2723.3
2011-09-05,2743.82,2743.82,2743.82,2743.82,0.0,2743.82
2011-09-02,2803.85,2803.85,2803.85,2803.85,0.0,2803.85
2011-09-01,2834.53,2834.53,2834.53,2834.53,0.0,2834.53
2011-08-31,2846.78,2846.78,2846.78,2846.78,0.0,2846.78
2011-08-30,2841.74,2841.74,2841.74,2841.74,0.0,2841.74
2011-08-29,2852.81,2852.81,2852.81,2852.81,0.0,2852.81
2011-08-26,2901.22,2901.22,2901.22,2901.22,0.0,2901.22
2011-08-25,2903.84,2903.84,2903.84,2903.84,0.0,2903.84
2011-08-24,2810.02,2810.02,2810.02,2810.02,0.0,2810.02
2011-08-23,2821.0,2821.0,2821.0,2821.0,0.0,2821.0
2011-08-22,2777.79,2777.79,2777.79,2777.79,0.0,2777.79
2011-08-19,2807.66,2807.66,2807.66,2807.66,0.0,2807.66
2011-08-18,2834.25,2834.25,2834.25,2834.25,0.0,2834.25
2011-08-17,2886.01,2886.01,2886.01,2886.01,0.0,2886.01
2011-08-16,2897.58,2897.58,2897.58,2897.58,0.0,2897.58
2011-08-15,2917.88,2917.88,2917.88,2917.88,0.0,2917.88
2011-08-12,2875.36,2875.36,2875.36,2875.36,0.0,2875.36
2011-08-11,2866.92,2866.92,2866.92,2866.92,0.0,2866.92
2011-08-10,2824.12,2824.12,2824.12,2824.12,0.0,2824.12
2011-08-09,2798.19,2798.19,2798.19,2798.19,0.0,2798.19
2011-08-08,2793.9,2793.9,2793.9,2793.9,0.0,2793.9
2011-08-05,2897.42,2897.42,2897.42,2897.42,0.0,2897.42
2011-08-04,2960.31,2960.31,2960.31,2960.31,0.0,2960.31
2011-08-03,2954.87,2954.87,2954.87,2954.87,0.0,2954.87
2011-08-02,2956.38,2956.38,2956.38,2956.38,0.0,2956.38
2011-08-01,2977.07,2977.07,2977.07,2977.07,0.0,2977.07
2011-07-29,2972.08,2972.08,2972.08,2972.08,0.0,2972.08
2011-07-28,2981.0,2981.0,2981.0,2981.0,0.0,2981.0
2011-07-27,3000.05,3000.05,3000.05,3000.05,0.0,3000.05
2011-07-26,2977.77,2977.77,2977.77,2977.77,0.0,2977.77
2011-07-25,2968.29,2968.29,2968.29,2968.29,0.0,2968.29
2011-07-22,3067.99,3067.99,3067.99,3067.99,0.0,3067.99
2011-07-21,3059.14,3059.14,3059.14,3059.14,0.0,3059.14
2011-07-20,3091.57,3091.57,3091.57,3091.57,0.0,3091.57
2011-07-19,3095.12,3095.12,3095.12,3095.12,0.0,3095.12
2011-07-18,3122.6,3122.6,3122.6,3122.6,0.0,3122.6
2011-07-15,3128.89,3128.89,3128.89,3128.89,0.0,3128.89
2011-07-14,3115.75,3115.75,3115.75,3115.75,0.0,3115.75
2011-07-13,3106.25,3106.25,3106.25,3106.25,0.0,3106.25
2011-07-12,3056.91,3056.91,3056.91,3056.91,0.0,3056.91
2011-07-11,3113.21,3113.21,3113.21,3113.21,0.0,3113.21
2011-07-08,3109.18,3109.18,3109.18,3109.18,0.0,3109.18
2011-07-07,3101.68,3101.68,3101.68,3101.68,0.0,3101.68
2011-07-06,3113.71,3113.71,3113.71,3113.71,0.0,3113.71
2011-07-05,3122.5,3122.5,3122.5,3122.5,0.0,3122.5
2011-07-04,3121.98,3121.98,3121.98,3121.98,0.0,3121.98
2011-07-01,3049.75,3049.75,3049.75,3049.75,0.0,3049.75
2011-06-30,3044.09,3044.09,3044.09,3044.09,0.0,3044.09
2011-06-29,3000.17,3000.17,3000.17,3000.17,0.0,3000.17
2011-06-28,3041.73,3041.73,3041.73,3041.73,0.0,3041.73
2011-06-27,3036.49,3036.49,3036.49,3036.49,0.0,3036.49
2011-06-24,3027.47,3027.47,3027.47,3027.47,0.0,3027.47
2011-06-23,2957.63,2957.63,2957.63,2957.63,0.0,2957.63
2011-06-22,2908.58,2908.58,2908.58,2908.58,0.0,2908.58
2011-06-21,2909.07,2909.07,2909.07,2909.07,0.0,2909.07
2011-06-20,2874.9,2874.9,2874.9,2874.9,0.0,2874.9
2011-06-17,2892.16,2892.16,2892.16,2892.16,0.0,2892.16
2011-06-16,2917.58,2917.58,2917.58,2917.58,0.0,2917.58
2011-06-15,2963.12,2963.12,2963.12,2963.12,0.0,2963.12
2011-06-14,2993.56,2993.56,2993.56,2993.56,0.0,2993.56
2011-06-13,2950.35,2950.35,2950.35,2950.35,0.0,2950.35
2011-06-10,2961.93,2961.93,2961.93,2961.93,0.0,2961.93
2011-06-09,2951.89,2951.89,2951.89,2951.89,0.0,2951.89
2011-06-08,3008.65,3008.65,3008.65,3008.65,0.0,3008.65
2011-06-07,3004.26,3004.26,3004.26,3004.26,0.0,3004.26
2011-06-03,2986.35,2986.35,2986.35,2986.35,0.0,2986.35
2011-06-02,2955.71,2955.71,2955.71,2955.71,0.0,2955.71
2011-06-01,3004.17,3004.17,3004.17,3004.17,0.0,3004.17
2011-05-31,3001.56,3001.56,3001.56,3001.56,0.0,3001.56
2011-05-30,2954.51,2954.51,2954.51,2954.51,0.0,2954.51
2011-05-27,2963.31,2963.31,2963.31,2963.31,0.0,2963.31
2011-05-26,2978.38,2978.38,2978.38,2978.38,0.0,2978.38
2011-05-25,2990.34,2990.34,2990.34,2990.34,0.0,2990.34
2011-05-24,3026.22,3026.22,3026.22,3026.22,0.0,3026.22
2011-05-23,3022.98,3022.98,3022.98,3022.98,0.0,3022.98
2011-05-20,3121.6,3121.6,3121.6,3121.6,0.0,3121.6
2011-05-19,3120.64,3120.64,3120.64,3120.64,0.0,3120.64
2011-05-18,3139.38,3139.38,3139.38,3139.38,0.0,3139.38
2011-05-17,3116.03,3116.03,3116.03,3116.03,0.0,3116.03
2011-05-16,3100.46,3100.46,3100.46,3100.46,0.0,3100.46
2011-05-13,3128.09,3128.09,3128.09,3128.09,0.0,3128.09
2011-05-12,3101.6,3101.6,3101.6,3101.6,0.0,3101.6
2011-05-11,3145.08,3145.08,3145.08,3145.08,0.0,3145.08
2011-05-10,3153.22,3153.22,3153.22,3153.22,0.0,3153.22
2011-05-09,3129.76,3129.76,3129.76,3129.76,0.0,3129.76
2011-05-06,3121.4,3121.4,3121.4,3121.4,0.0,3121.4
2011-05-05,3126.12,3126.12,3126.12,3126.12,0.0,3126.12
2011-05-04,3129.03,3129.03,3129.03,3129.03,0.0,3129.03
2011-05-03,3211.13,3211.13,3211.13,3211.13,0.0,3211.13
2011-04-29,3192.72,3192.72,3192.72,3192.72,0.0,3192.72
2011-04-28,3161.78,3161.78,3161.78,3161.78,0.0,3161.78
2011-04-27,3209.5,3209.5,3209.5,3209.5,0.0,3209.5
2011-04-26,3230.96,3230.96,3230.96,3230.96,0.0,3230.96
2011-04-25,3249.57,3249.57,3249.57,3249.57,0.0,3249.57
